timestamp,raw_value,wavelet_value
datetime,int,float
T,,
2015-10-28 16:45:33.939256,614,531.68452793045572
2015-10-28 16:45:33.939320,620,531.68452793045572
2015-10-28 16:45:33.955153,626,531.68452793045572
2015-10-28 16:45:33.955243,632,531.68452793045572
2015-10-28 16:45:33.955307,636,531.68452793045572
2015-10-28 16:45:33.971006,640,531.68452793045583
2015-10-28 16:45:33.971106,641,531.68452793045583
2015-10-28 16:45:33.971233,642,531.68452793045583
2015-10-28 16:45:33.987130,639,531.68452793045583
2015-10-28 16:45:33.987223,635,531.68452793045583
2015-10-28 16:45:33.987289,628,531.68452793045583
2015-10-28 16:45:34.003151,617,531.68452793045583
2015-10-28 16:45:34.003244,601,531.68452793045583
2015-10-28 16:45:34.003309,581,531.68452793045583
2015-10-28 16:45:34.018975,562,531.68452793045583
2015-10-28 16:45:34.019163,546,531.68452793045583
2015-10-28 16:45:34.019301,531,531.68452793045583
2015-10-28 16:45:34.035095,517,532.02934337218107
2015-10-28 16:45:34.035201,507,532.22207498407386
2015-10-28 16:45:34.035265,500,532.39553343477746
2015-10-28 16:45:34.051102,493,532.55247203303304
2015-10-28 16:45:34.051208,488,532.69514348599262
2015-10-28 16:45:34.051274,487,532.82540872565141
2015-10-28 16:45:34.051336,485,532.94481852867204
2015-10-28 16:45:34.067242,484,533.05467554745087
2015-10-28 16:45:34.067350,485,533.15608202632382
2015-10-28 16:45:34.067429,486,533.249976914169
2015-10-28 16:45:34.082984,485,533.33716502431105
2015-10-28 16:45:34.083071,486,533.41834016133976
2015-10-28 16:45:34.083135,488,533.49410362256663
2015-10-28 16:45:34.099178,490,533.56497911855297
2015-10-28 16:45:34.099363,490,533.63142489604024
2015-10-28 16:45:34.099444,491,533.6938436567101
2015-10-28 16:45:34.115165,493,533.75259072557583
2015-10-28 16:45:34.115266,495,533.80798081907778
2015-10-28 16:45:34.115353,496,533.86029368516301
2015-10-28 16:45:34.131057,497,533.90977882875711
2015-10-28 16:45:34.131146,497,533.95665949110946
2015-10-28 16:45:34.131210,500,534.00113601693079
2015-10-28 16:45:34.147158,501,534.04338871646121
2015-10-28 16:45:34.147319,500,534.08358030869738
2015-10-28 16:45:34.147394,502,534.12185801558894
2015-10-28 16:45:34.163122,503,534.15835536402051
2015-10-28 16:45:34.163211,501,534.19319374206884
2015-10-28 16:45:34.163275,501,534.2264837477594
2015-10-28 16:45:34.179092,501,534.25832636189818
2015-10-28 16:45:34.179182,500,534.28881397118005
2015-10-28 16:45:34.179246,497,534.31803126340844
2015-10-28 16:45:34.195056,496,534.34605601309693
2015-10-28 16:45:34.195147,496,534.37295977279791
2015-10-28 16:45:34.195211,494,534.39880848309883
2015-10-28 16:45:34.210926,493,534.42366301223433
2015-10-28 16:45:34.211014,493,534.44757963461007
2015-10-28 16:45:34.211079,493,534.47061045615703
2015-10-28 16:45:34.226866,492,534.492803793284
2015-10-28 16:45:34.226958,490,534.51420451122794
2015-10-28 16:45:34.227023,490,534.53485432678792
2015-10-28 16:45:34.242920,490,534.55479207974236
2015-10-28 16:45:34.243012,489,534.57405397666446
2015-10-28 16:45:34.243077,487,534.59267381035579
2015-10-28 16:45:34.259049,486,534.6106831576966
2015-10-28 16:45:34.259141,487,534.62811155834902
2015-10-28 16:45:34.259205,486,534.64498667644102
2015-10-28 16:45:34.274910,484,534.6613344470926
2015-10-28 16:45:34.275016,484,534.67717920941652
2015-10-28 16:45:34.275081,484,534.69254382742747
2015-10-28 16:45:34.290875,483,534.70744980012478
2015-10-28 16:45:34.290981,481,534.72191736186039
2015-10-28 16:45:34.291047,481,534.73596557398048
2015-10-28 16:45:34.306986,482,534.74961240861137
2015-10-28 16:45:34.307093,480,534.76287482536532
2015-10-28 16:45:34.307158,479,534.77576884165398
2015-10-28 16:45:34.307219,479,534.78830959722234
2015-10-28 16:45:34.323064,480,534.80051141345098
2015-10-28 16:45:34.323153,480,534.81238784791356
2015-10-28 16:45:34.323217,476,534.82395174462715
2015-10-28 16:45:34.338996,475,534.83521528038716
2015-10-28 16:45:34.339086,477,534.84619000753787
2015-10-28 16:45:34.339149,477,534.8568868934949
2015-10-28 16:45:34.355025,478,534.86731635730303
2015-10-28 16:45:34.355185,481,534.8774883034863
2015-10-28 16:45:34.355314,477,534.88741215342111
2015-10-28 16:45:34.371107,475,534.8970968744419
2015-10-28 16:45:34.371198,482,534.90655100686695
2015-10-28 16:45:34.371264,486,534.91578268911735
2015-10-28 16:45:34.387034,483,534.92479968108273
2015-10-28 16:45:34.387123,480,534.93360938587659
2015-10-28 16:45:34.387188,476,534.9422188701069
2015-10-28 16:45:34.402812,472,534.95063488278151
2015-10-28 16:45:34.402876,469,534.95886387295218
2015-10-28 16:45:34.402920,468,534.96691200619603
2015-10-28 16:45:34.419062,468,534.97478518002163
2015-10-28 16:45:34.419210,468,534.98248903828096
2015-10-28 16:45:34.419296,469,534.99002898466244
2015-10-28 16:45:34.435030,468,534.99741019533076
2015-10-28 16:45:34.435119,468,535.00463763077676
2015-10-28 16:45:34.435183,468,535.01171604693513
2015-10-28 16:45:34.450819,468,535.018650005621
2015-10-28 16:45:34.450909,470,535.0254438843333
2015-10-28 16:45:34.450974,470,535.03210188547143
2015-10-28 16:45:34.466774,457,535.07216904614825
2015-10-28 16:45:34.466837,414,535.14458858746298
2015-10-28 16:45:34.466895,386,535.16131891353768
2015-10-28 16:45:34.482877,385,535.20333055243827
2015-10-28 16:45:34.482969,380,535.20127493747168
2015-10-28 16:45:34.483033,378,535.17257589825363
2015-10-28 16:45:34.498909,360,534.99529152312959
2015-10-28 16:45:34.499002,310,534.53523245173074
2015-10-28 16:45:34.499066,330,533.85363592762678
2015-10-28 16:45:34.514906,410,533.17203940352272
2015-10-28 16:45:34.515014,471,532.49044287941877
2015-10-28 16:45:34.515080,494,531.80884635531481
2015-10-28 16:45:34.530891,496,531.12724983121086
2015-10-28 16:45:34.530999,494,530.4456533071068
2015-10-28 16:45:34.531064,497,529.76405678300284
2015-10-28 16:45:34.546765,500,529.08246025889878
2015-10-28 16:45:34.546870,500,528.40086373479483
2015-10-28 16:45:34.546934,500,527.6572004311804
2015-10-28 16:45:34.546995,502,526.93553674639952
2015-10-28 16:45:34.562728,504,526.21387306161864
2015-10-28 16:45:34.562781,505,525.49220937683776
2015-10-28 16:45:34.562833,505,524.77054569205688
2015-10-28 16:45:34.578755,507,524.04888200727601
2015-10-28 16:45:34.578862,508,523.32721832249513
2015-10-28 16:45:34.578931,509,522.60555463771425
2015-10-28 16:45:34.594971,511,521.88389095293337
2015-10-28 16:45:34.595061,513,521.16222726815249
2015-10-28 16:45:34.595125,513,520.44056358337161
2015-10-28 16:45:34.610935,513,519.71889989859073
2015-10-28 16:45:34.611026,514,518.99723621380986
2015-10-28 16:45:34.611100,517,518.27557252902909
2015-10-28 16:45:34.626948,518,517.55390884424821
2015-10-28 16:45:34.627038,518,516.83224515946733
2015-10-28 16:45:34.627102,520,516.11058147468646
2015-10-28 16:45:34.642936,522,515.38891778990558
2015-10-28 16:45:34.643027,522,514.6672541051247
2015-10-28 16:45:34.643091,525,513.94559042034382
2015-10-28 16:45:34.659011,528,513.22392673556294
2015-10-28 16:45:34.659113,531,512.50226305078206
2015-10-28 16:45:34.659178,534,511.78059936600124
2015-10-28 16:45:34.674954,538,511.05893568122036
2015-10-28 16:45:34.675044,544,510.33727199643943
2015-10-28 16:45:34.675109,550,509.61560831165855
2015-10-28 16:45:34.690733,557,508.89394462687767
2015-10-28 16:45:34.690798,560,508.17228094209679
2015-10-28 16:45:34.690845,567,507.45061725731586
2015-10-28 16:45:34.707022,573,506.72895357253498
2015-10-28 16:45:34.707116,577,506.00728988775421
2015-10-28 16:45:34.707181,579,505.28562620297339
2015-10-28 16:45:34.723005,584,504.56396251819251
2015-10-28 16:45:34.723133,585,503.84229883341175
2015-10-28 16:45:34.723198,583,503.12063514863087
2015-10-28 16:45:34.738795,580,502.39897146385005
